[23.522, 23.402, 129.524, 88.961, -7.183, -60.952]
[23.487, 23.380, 129.526, 88.961, -7.183, -60.952]
[23.452, 23.359, 129.527, 88.961, -7.183, -60.952]
[23.416, 23.337, 129.528, 88.961, -7.183, -60.952]
[23.381, 23.316, 129.530, 88.961, -7.183, -60.952]
[23.346, 23.294, 129.531, 88.961, -7.183, -60.952]
[23.311, 23.273, 129.532, 88.961, -7.183, -60.952]
[23.275, 23.251, 129.534, 88.961, -7.183, -60.952]
[23.240, 23.230, 129.535, 88.961, -7.183, -60.952]
[23.205, 23.208, 129.537, 88.961, -7.183, -60.952]
[23.170, 23.187, 129.538, 88.961, -7.183, -60.952]
[23.134, 23.165, 129.539, 88.961, -7.183, -60.952]
[23.099, 23.144, 129.541, 88.961, -7.183, -60.952]
[23.064, 23.122, 129.542, 88.961, -7.183, -60.952]
[23.028, 23.101, 129.543, 88.961, -7.183, -60.952]
[22.993, 23.079, 129.545, 88.961, -7.183, -60.952]
[22.958, 23.058, 129.546, 88.961, -7.183, -60.952]
[22.923, 23.036, 129.548, 88.961, -7.183, -60.952]
[22.887, 23.015, 129.549, 88.961, -7.183, -60.952]
[22.852, 22.993, 129.550, 88.961, -7.183, -60.952]
[22.817, 22.972, 129.552, 88.961, -7.183, -60.952]
[22.782, 22.950, 129.553, 88.961, -7.183, -60.952]
[22.746, 22.929, 129.555, 88.961, -7.183, -60.952]
[22.711, 22.907, 129.556, 88.961, -7.183, -60.952]
[22.676, 22.886, 129.557, 88.961, -7.183, -60.952]
[22.641, 22.864, 129.559, 88.961, -7.183, -60.952]
[22.605, 22.843, 129.560, 88.961, -7.183, -60.952]
[22.570, 22.821, 129.561, 88.961, -7.183, -60.952]
[22.535, 22.800, 129.563, 88.961, -7.183, -60.952]
[22.500, 22.778, 129.564, 88.961, -7.183, -60.952]
[22.464, 22.757, 129.566, 88.961, -7.183, -60.952]
[22.429, 22.735, 129.567, 88.961, -7.183, -60.952]
[22.394, 22.714, 129.568, 88.961, -7.183, -60.952]
[22.358, 22.692, 129.570, 88.961, -7.183, -60.952]
[22.323, 22.671, 129.571, 88.961, -7.183, -60.952]
[22.288, 22.649, 129.573, 88.961, -7.183, -60.952]
[22.253, 22.628, 129.574, 88.961, -7.183, -60.952]
[22.217, 22.606, 129.575, 88.961, -7.183, -60.952]
[22.182, 22.585, 129.577, 88.961, -7.183, -60.952]
[22.147, 22.563, 129.578, 88.961, -7.183, -60.952]
[22.112, 22.542, 129.579, 88.961, -7.183, -60.952]
[22.076, 22.520, 129.581, 88.961, -7.183, -60.952]
[22.041, 22.499, 129.582, 88.961, -7.183, -60.952]
[22.006, 22.477, 129.584, 88.961, -7.183, -60.952]
[21.971, 22.456, 129.585, 88.961, -7.183, -60.952]
[21.935, 22.434, 129.586, 88.961, -7.183, -60.952]
[21.900, 22.413, 129.588, 88.961, -7.183, -60.952]
[21.865, 22.391, 129.589, 88.961, -7.183, -60.952]
[21.830, 22.370, 129.591, 88.961, -7.183, -60.952]
[21.794, 22.348, 129.592, 88.961, -7.183, -60.952]
[21.759, 22.327, 129.593, 88.961, -7.183, -60.952]
[21.724, 22.305, 129.595, 88.961, -7.183, -60.952]
[21.689, 22.284, 129.596, 88.961, -7.183, -60.952]
[21.653, 22.262, 129.597, 88.961, -7.183, -60.952]
[21.618, 22.241, 129.599, 88.961, -7.183, -60.952]
[21.583, 22.219, 129.600, 88.961, -7.183, -60.952]
[21.547, 22.198, 129.602, 88.961, -7.183, -60.952]
[21.512, 22.176, 129.603, 88.961, -7.183, -60.952]
[21.477, 22.155, 129.604, 88.961, -7.183, -60.952]
[21.442, 22.133, 129.606, 88.961, -7.183, -60.952]
[21.406, 22.112, 129.607, 88.961, -7.183, -60.952]
[21.371, 22.090, 129.608, 88.961, -7.183, -60.952]
[21.336, 22.069, 129.610, 88.961, -7.183, -60.952]
[21.301, 22.047, 129.611, 88.961, -7.183, -60.952]
[21.265, 22.026, 129.613, 88.961, -7.183, -60.952]
[21.230, 22.004, 129.614, 88.961, -7.183, -60.952]
[21.195, 21.983, 129.615, 88.961, -7.183, -60.952]
[21.160, 21.961, 129.617, 88.961, -7.183, -60.952]
[21.124, 21.940, 129.618, 88.961, -7.183, -60.952]
[21.089, 21.918, 129.620, 88.961, -7.183, -60.952]
[21.054, 21.897, 129.621, 88.961, -7.183, -60.952]
[21.019, 21.875, 129.622, 88.961, -7.183, -60.952]
[20.983, 21.854, 129.624, 88.961, -7.183, -60.952]
[20.948, 21.832, 129.625, 88.961, -7.183, -60.952]
[20.913, 21.811, 129.626, 88.961, -7.183, -60.952]
[20.878, 21.789, 129.628, 88.961, -7.183, -60.952]
[20.842, 21.768, 129.629, 88.961, -7.183, -60.952]
[20.807, 21.746, 129.631, 88.961, -7.183, -60.952]
[20.772, 21.725, 129.632, 88.961, -7.183, -60.952]
[20.736, 21.703, 129.633, 88.961, -7.183, -60.952]
[20.701, 21.682, 129.635, 88.961, -7.183, -60.952]
[20.666, 21.660, 129.636, 88.961, -7.183, -60.952]
[20.631, 21.639, 129.638, 88.961, -7.183, -60.952]
[20.595, 21.617, 129.639, 88.961, -7.183, -60.952]
[20.560, 21.596, 129.640, 88.961, -7.183, -60.952]
[20.525, 21.574, 129.642, 88.961, -7.183, -60.952]
[20.490, 21.553, 129.643, 88.961, -7.183, -60.952]
[20.454, 21.531, 129.644, 88.961, -7.183, -60.952]
[20.419, 21.510, 129.646, 88.961, -7.183, -60.952]
[20.384, 21.488, 129.647, 88.961, -7.183, -60.952]
[20.349, 21.467, 129.649, 88.961, -7.183, -60.952]
[20.313, 21.445, 129.650, 88.961, -7.183, -60.952]
[20.278, 21.424, 129.651, 88.961, -7.183, -60.952]
[20.243, 21.402, 129.653, 88.961, -7.183, -60.952]
[20.208, 21.381, 129.654, 88.961, -7.183, -60.952]
[20.172, 21.359, 129.656, 88.961, -7.183, -60.952]
[20.137, 21.338, 129.657, 88.961, -7.183, -60.952]
[20.102, 21.316, 129.658, 88.961, -7.183, -60.952]
[20.067, 21.295, 129.660, 88.961, -7.183, -60.952]
[20.031, 21.273, 129.661, 88.961, -7.183, -60.952]
[19.996, 21.252, 129.662, 88.961, -7.183, -60.952]
[19.961, 21.230, 129.664, 88.961, -7.183, -60.952]
[19.925, 21.209, 129.665, 88.961, -7.183, -60.952]
[19.890, 21.187, 129.667, 88.961, -7.183, -60.952]
[19.855, 21.166, 129.668, 88.961, -7.183, -60.952]
[19.820, 21.144, 129.669, 88.961, -7.183, -60.952]
[19.784, 21.123, 129.671, 88.961, -7.183, -60.952]
[19.749, 21.101, 129.672, 88.961, -7.183, -60.952]
[19.714, 21.080, 129.673, 88.961, -7.183, -60.952]
[19.679, 21.058, 129.675, 88.961, -7.183, -60.952]
[19.643, 21.037, 129.676, 88.961, -7.183, -60.952]
[19.608, 21.015, 129.678, 88.961, -7.183, -60.952]
[19.573, 20.994, 129.679, 88.961, -7.183, -60.952]
[19.538, 20.972, 129.680, 88.961, -7.183, -60.952]
[19.502, 20.951, 129.682, 88.961, -7.183, -60.952]
[19.467, 20.929, 129.683, 88.961, -7.183, -60.952]
[19.432, 20.908, 129.685, 88.961, -7.183, -60.952]
[19.397, 20.886, 129.686, 88.961, -7.183, -60.952]
[19.361, 20.865, 129.687, 88.961, -7.183, -60.952]
[19.326, 20.843, 129.689, 88.961, -7.183, -60.952]
[19.291, 20.822, 129.690, 88.961, -7.183, -60.952]
[19.255, 20.800, 129.691, 88.961, -7.183, -60.952]
[19.220, 20.779, 129.693, 88.961, -7.183, -60.952]
[19.185, 20.757, 129.694, 88.961, -7.183, -60.952]
[19.150, 20.736, 129.696, 88.961, -7.183, -60.952]
[19.114, 20.714, 129.697, 88.961, -7.183, -60.952]
[19.079, 20.693, 129.698, 88.961, -7.183, -60.952]
[19.044, 20.671, 129.700, 88.961, -7.183, -60.952]
[19.009, 20.650, 129.701, 88.961, -7.183, -60.952]
[18.973, 20.628, 129.703, 88.961, -7.183, -60.952]
[18.938, 20.607, 129.704, 88.961, -7.183, -60.952]
[18.903, 20.585, 129.705, 88.961, -7.183, -60.952]
[18.868, 20.564, 129.707, 88.961, -7.183, -60.952]
[18.832, 20.542, 129.708, 88.961, -7.183, -60.952]
[18.797, 20.521, 129.709, 88.961, -7.183, -60.952]
[18.762, 20.499, 129.711, 88.961, -7.183, -60.952]
[18.727, 20.478, 129.712, 88.961, -7.183, -60.952]
[18.691, 20.456, 129.714, 88.961, -7.183, -60.952]
[18.656, 20.435, 129.715, 88.961, -7.183, -60.952]
[18.621, 20.413, 129.716, 88.961, -7.183, -60.952]
[18.586, 20.392, 129.718, 88.961, -7.183, -60.952]
[18.550, 20.370, 129.719, 88.961, -7.183, -60.952]
[18.515, 20.349, 129.720, 88.961, -7.183, -60.952]
[18.480, 20.327, 129.722, 88.961, -7.183, -60.952]
[18.444, 20.306, 129.723, 88.961, -7.183, -60.952]
[18.409, 20.284, 129.725, 88.961, -7.183, -60.952]
[18.374, 20.263, 129.726, 88.961, -7.183, -60.952]
[18.339, 20.241, 129.727, 88.961, -7.183, -60.952]
[18.303, 20.220, 129.729, 88.961, -7.183, -60.952]
[18.268, 20.198, 129.730, 88.961, -7.183, -60.952]
[18.233, 20.177, 129.732, 88.961, -7.183, -60.952]
[18.198, 20.155, 129.733, 88.961, -7.183, -60.952]
[18.162, 20.134, 129.734, 88.961, -7.183, -60.952]
[18.126, 20.112, 129.736, 88.966, -7.170, -60.952]
[18.090, 20.090, 129.737, 88.971, -7.156, -60.952]
[18.053, 20.068, 129.739, 88.975, -7.143, -60.952]
[18.017, 20.045, 129.740, 88.980, -7.129, -60.952]
[17.981, 20.023, 129.741, 88.985, -7.116, -60.952]
[17.945, 20.001, 129.743, 88.990, -7.102, -60.952]
[17.908, 19.979, 129.744, 88.994, -7.088, -60.952]
[17.872, 19.957, 129.746, 88.999, -7.075, -60.952]
[17.836, 19.935, 129.747, 89.004, -7.061, -60.952]
[17.799, 19.913, 129.749, 89.009, -7.048, -60.952]
[17.763, 19.890, 129.750, 89.014, -7.034, -60.952]
[17.727, 19.868, 129.751, 89.018, -7.021, -60.952]
[17.690, 19.846, 129.753, 89.023, -7.007, -60.952]
[17.654, 19.824, 129.754, 89.028, -6.993, -60.952]
[17.618, 19.802, 129.756, 89.033, -6.980, -60.952]
[17.582, 19.780, 129.757, 89.038, -6.966, -60.952]
[17.545, 19.758, 129.758, 89.042, -6.953, -60.952]
[17.509, 19.735, 129.760, 89.047, -6.939, -60.952]
[17.473, 19.713, 129.761, 89.052, -6.926, -60.952]
[17.436, 19.691, 129.763, 89.057, -6.912, -60.952]
[17.400, 19.669, 129.764, 89.062, -6.898, -60.952]
[17.364, 19.647, 129.766, 89.066, -6.885, -60.952]
[17.327, 19.625, 129.767, 89.071, -6.871, -60.952]
[17.291, 19.603, 129.768, 89.076, -6.858, -60.952]
[17.255, 19.580, 129.770, 89.081, -6.844, -60.952]
[17.219, 19.558, 129.771, 89.086, -6.830, -60.952]
[17.182, 19.536, 129.773, 89.090, -6.817, -60.952]
[17.146, 19.514, 129.774, 89.095, -6.803, -60.952]
[17.110, 19.492, 129.775, 89.100, -6.790, -60.952]
[17.073, 19.470, 129.777, 89.105, -6.776, -60.952]
[17.037, 19.447, 129.778, 89.110, -6.762, -60.952]
[17.001, 19.425, 129.780, 89.114, -6.749, -60.952]
[16.964, 19.403, 129.781, 89.119, -6.735, -60.952]
[16.928, 19.381, 129.783, 89.124, -6.722, -60.952]
[16.892, 19.359, 129.784, 89.129, -6.708, -60.952]
[16.856, 19.337, 129.785, 89.134, -6.694, -60.952]
[16.819, 19.315, 129.787, 89.138, -6.681, -60.952]
[16.783, 19.292, 129.788, 89.143, -6.667, -60.952]
[16.747, 19.270, 129.790, 89.148, -6.654, -60.952]
